feedback_id,campaign_id,feedback_channel,sentiment,primary_theme,comment_length_words,created_at,member_id
F03330,CAMP112,app,negative,Video quality,66,2026-01-19,MB033
F03331,CAMP108,web,positive,Community vibe,6,2025-12-30,MB031
F03332,CAMP100,social,positive,Music selection,56,2026-02-03,MB015
F03333,CAMP109,web,negative,Unclear value proposition,45,2025-12-11,MB027
F03334,CAMP103,social,negative,Too much jargon,87,2026-02-26,MB010
F03335,CAMP103,app,negative,Pricing confusion,72,2026-01-16,MB034
F03336,CAMP102,app,neutral,App performance,57,2026-02-05,MB018
F03337,CAMP104,web,negative,Pricing confusion,68,2026-02-15,MB048
F03338,CAMP116,email,negative,Pricing confusion,45,2025-12-20,MB033
F03339,CAMP108,web,positive,Repetitive messaging,43,2026-02-13,MB011
F03340,CAMP116,web,negative,App performance,59,2026-01-13,MB002
F03341,CAMP115,app,neutral,Hard to find schedule,27,2025-11-14,MB008
F03342,CAMP116,social,positive,Motivation & habit,5,2026-01-19,MB038
F03343,CAMP115,email,negative,Repetitive messaging,42,2026-02-06,MB012
F03344,CAMP112,web,neutral,Instructor energy,17,2026-01-21,MB019
F03345,CAMP113,email,neutral,Video quality,34,2025-12-20,MB009
F03346,CAMP109,web,negative,Instructor energy,47,2026-02-19,MB047
F03347,CAMP101,app,positive,Instructor energy,46,2025-12-19,MB015
F03348,CAMP105,app,neutral,Unclear value proposition,8,2026-02-19,MB020
F03349,CAMP112,social,negative,Hard to find schedule,84,2026-01-14,MB020
F03350,CAMP114,email,negative,Motivation & habit,59,2026-01-23,MB037
F03351,CAMP112,web,positive,Motivation & habit,47,2025-12-20,MB021
F03352,CAMP110,social,negative,Unclear value proposition,18,2026-02-15,MB031
F03353,CAMP109,email,neutral,Instructor energy,18,2026-01-16,MB027
F03354,CAMP108,app,negative,App performance,42,2025-12-29,MB026
F03355,CAMP113,web,negative,Motivation & habit,88,2025-11-29,MB002
F03356,CAMP116,app,negative,Not personalized enough,53,2026-02-23,MB014
F03357,CAMP106,email,negative,Not personalized enough,53,2026-01-19,MB012
F03358,CAMP103,app,negative,Difficulty mismatch,40,2026-02-16,MB043
F03359,CAMP111,email,neutral,Not personalized enough,43,2026-02-13,MB027
F03360,CAMP114,web,negative,Unclear value proposition,75,2025-12-17,MB040
F03361,CAMP116,email,neutral,Difficulty mismatch,27,2026-02-23,MB012
F03362,CAMP109,web,positive,Motivation & habit,32,2026-02-12,MB010
F03363,CAMP106,app,positive,Instructor energy,35,2026-02-10,MB046
F03364,CAMP117,email,negative,Unclear value proposition,38,2026-01-13,MB041
F03365,CAMP114,social,positive,Instructor energy,59,2026-01-16,MB001
F03366,CAMP103,social,negative,App performance,25,2026-02-21,MB043
F03367,CAMP113,app,positive,Instructor energy,19,2026-01-09,MB019
F03368,CAMP117,email,negative,Too many notifications,72,2026-02-10,MB032
F03369,CAMP110,app,negative,Too many notifications,57,2026-02-20,MB046
F03370,CAMP108,email,negative,Too much jargon,68,2026-02-06,MB013
F03371,CAMP111,web,neutral,Repetitive messaging,3,2026-01-20,MB033
F03372,CAMP100,social,negative,Unclear value proposition,62,2026-02-09,MB035
F03373,CAMP114,email,negative,Community vibe,57,2026-02-26,MB025
F03374,CAMP115,social,negative,Unclear value proposition,84,2026-01-15,MB036
F03375,CAMP102,email,negative,Hard to find schedule,22,2026-02-13,MB002
F03376,CAMP115,app,neutral,Hard to find schedule,14,2026-01-26,MB042
F03377,CAMP104,web,negative,Not personalized enough,68,2026-01-04,MB030
F03378,CAMP113,email,negative,App performance,42,2025-12-31,MB009
F03379,CAMP116,app,positive,Instructor energy,23,2026-01-04,MB003
F03380,CAMP110,email,positive,Hard to find schedule,5,2026-01-20,MB044
F03381,CAMP116,email,negative,Unclear value proposition,47,2026-01-21,MB030
F03382,CAMP116,social,positive,Difficulty mismatch,69,2026-02-18,MB032
F03383,CAMP107,app,positive,Pricing confusion,24,2026-01-19,MB032
F03384,CAMP117,app,negative,Too many notifications,57,2026-02-05,MB023
F03385,CAMP101,web,negative,Too many notifications,79,2026-02-26,MB019
F03386,CAMP106,email,positive,Instructor energy,26,2026-02-25,MB039
F03387,CAMP109,email,positive,Community vibe,55,2026-02-06,MB045
F03388,CAMP102,email,neutral,Unclear value proposition,23,2025-12-24,MB016
F03389,CAMP112,social,neutral,Motivation & habit,25,2025-12-10,MB046
F03390,CAMP112,social,neutral,Not personalized enough,16,2026-01-25,MB011
F03391,CAMP117,app,positive,Music selection,52,2026-02-20,MB019
F03392,CAMP117,social,negative,Music selection,81,2026-01-23,MB045
F03393,CAMP117,web,negative,Not personalized enough,66,2025-12-20,MB011
F03394,CAMP105,web,negative,Music selection,46,2026-01-07,MB006
F03395,CAMP112,app,negative,Community vibe,53,2026-01-09,MB044
F03396,CAMP109,social,negative,Video quality,36,2025-12-08,MB020
F03397,CAMP105,app,neutral,Pricing confusion,17,2026-02-04,MB012
F03398,CAMP116,app,neutral,Too much jargon,54,2026-02-07,MB031
F03399,CAMP108,social,neutral,Not personalized enough,21,2026-01-20,MB001
F03400,CAMP108,app,negative,Not personalized enough,56,2026-01-11,MB025
F03401,CAMP117,app,neutral,Not personalized enough,50,2026-02-24,MB047
F03402,CAMP109,email,positive,Hard to find schedule,11,2026-01-24,MB027
F03403,CAMP102,app,neutral,Repetitive messaging,56,2026-02-26,MB023
F03404,CAMP107,social,negative,Unclear value proposition,54,2025-12-26,MB040
F03405,CAMP110,web,neutral,Too much jargon,27,2025-12-27,MB004
F03406,CAMP116,web,negative,Music selection,62,2026-01-12,MB020
F03407,CAMP114,app,positive,Motivation & habit,33,2026-01-20,MB018
F03408,CAMP116,email,negative,Too many notifications,60,2026-01-11,MB029
F03409,CAMP115,email,negative,Repetitive messaging,41,2026-01-23,MB001
F03410,CAMP117,email,positive,Community vibe,19,2025-12-04,MB006
F03411,CAMP110,email,negative,Too many notifications,67,2026-02-01,MB042
F03412,CAMP104,social,positive,Repetitive messaging,46,2026-01-17,MB004
F03413,CAMP117,web,positive,App performance,60,2025-12-06,MB034
F03414,CAMP104,email,positive,Instructor energy,35,2025-11-26,MB047
F03415,CAMP105,app,negative,Too many notifications,79,2026-02-10,MB017
F03416,CAMP117,email,neutral,Difficulty mismatch,26,2026-01-14,MB025
F03417,CAMP100,email,negative,Pricing confusion,53,2025-11-09,MB049
F03418,CAMP110,app,positive,Video quality,46,2026-03-02,MB004
F03419,CAMP101,social,negative,Instructor energy,41,2026-01-12,MB034
F03420,CAMP117,web,negative,Too much jargon,44,2026-02-20,MB049
F03421,CAMP116,social,negative,Repetitive messaging,63,2026-02-09,MB035
F03422,CAMP117,social,negative,Difficulty mismatch,59,2026-01-29,MB031
F03423,CAMP113,app,negative,App performance,40,2026-02-13,MB017
F03424,CAMP116,email,positive,Instructor energy,48,2025-12-06,MB026
F03425,CAMP108,social,neutral,Repetitive messaging,40,2026-02-18,MB008
F03426,CAMP115,email,neutral,Difficulty mismatch,20,2025-12-28,MB004
F03427,CAMP107,social,negative,Unclear value proposition,44,2026-02-13,MB038
F03428,CAMP104,email,negative,Hard to find schedule,69,2026-02-12,MB039
F03429,CAMP107,app,neutral,Too much jargon,26,2026-01-26,MB049
F03430,CAMP105,app,negative,Motivation & habit,37,2025-12-23,MB030
F03431,CAMP116,email,negative,Not personalized enough,33,2026-01-21,MB026
F03432,CAMP105,social,neutral,Repetitive messaging,46,2026-02-27,MB028
F03433,CAMP113,web,neutral,Pricing confusion,36,2026-02-06,MB004
F03434,CAMP111,email,negative,Pricing confusion,94,2026-01-19,MB033
F03435,CAMP104,email,negative,Community vibe,44,2026-01-19,MB017
F03436,CAMP108,email,positive,Video quality,63,2025-12-09,MB029
F03437,CAMP112,email,positive,Pricing confusion,32,2026-02-21,MB045
F03438,CAMP114,app,neutral,Hard to find schedule,3,2026-02-20,MB006
F03439,CAMP108,app,negative,Instructor energy,65,2026-02-04,MB044
F03440,CAMP117,app,negative,Unclear value proposition,77,2026-02-16,MB025
F03441,CAMP106,social,neutral,Too many notifications,4,2026-01-08,MB045
F03442,CAMP102,web,negative,Too many notifications,79,2026-01-30,MB005
F03443,CAMP107,email,negative,Repetitive messaging,63,2026-01-02,MB003
F03444,CAMP117,social,positive,Too much jargon,44,2026-02-07,MB038
F03445,CAMP113,web,positive,Repetitive messaging,49,2026-02-12,MB032
F03446,CAMP106,email,negative,Pricing confusion,33,2026-01-01,MB044
F03447,CAMP114,web,neutral,Motivation & habit,3,2026-01-28,MB012
F03448,CAMP113,email,positive,Instructor energy,67,2026-01-04,MB003
F03449,CAMP107,app,negative,Repetitive messaging,60,2026-02-20,MB029
F03450,CAMP107,social,neutral,Instructor energy,46,2026-01-25,MB018
F03451,CAMP111,web,positive,Instructor energy,36,2026-02-23,MB002
F03452,CAMP114,social,neutral,Hard to find schedule,65,2026-01-30,MB020
F03453,CAMP111,app,negative,App performance,24,2026-02-06,MB002
F03454,CAMP108,web,positive,Music selection,35,2026-02-12,MB009
F03455,CAMP102,app,neutral,App performance,27,2026-02-02,MB009
F03456,CAMP109,email,negative,Repetitive messaging,53,2026-02-14,MB035
F03457,CAMP108,email,neutral,Repetitive messaging,32,2026-01-06,MB029
F03458,CAMP115,app,positive,Instructor energy,44,2026-03-02,MB042
F03459,CAMP112,social,negative,Unclear value proposition,65,2026-02-11,MB026
F03460,CAMP105,app,negative,Video quality,67,2026-02-14,MB049
F03461,CAMP113,email,negative,Difficulty mismatch,18,2026-02-06,MB011
F03462,CAMP117,app,neutral,Unclear value proposition,20,2026-01-12,MB001
F03463,CAMP114,app,negative,Not personalized enough,33,2026-01-30,MB011
F03464,CAMP107,social,negative,App performance,26,2026-01-21,MB022
F03465,CAMP104,app,neutral,Music selection,25,2026-01-23,MB010
F03466,CAMP110,app,neutral,Pricing confusion,10,2026-02-07,MB038
F03467,CAMP107,web,negative,Too much jargon,53,2026-02-19,MB016
F03468,CAMP105,app,neutral,Repetitive messaging,24,2026-01-07,MB013
F03469,CAMP108,app,negative,Community vibe,74,2026-02-16,MB005
F03470,CAMP103,social,negative,Pricing confusion,7,2026-01-21,MB042
F03471,CAMP102,email,negative,App performance,54,2026-02-06,MB014
F03472,CAMP108,web,negative,Video quality,30,2026-01-15,MB036
F03473,CAMP107,email,neutral,Unclear value proposition,21,2026-02-17,MB036
F03474,CAMP111,web,negative,Too many notifications,58,2026-02-18,MB043
F03475,CAMP114,app,neutral,Music selection,39,2026-01-20,MB033
F03476,CAMP117,social,neutral,Too many notifications,35,2026-01-21,MB049
F03477,CAMP102,email,neutral,Repetitive messaging,27,2026-02-06,MB009
F03478,CAMP115,app,positive,Instructor energy,44,2026-02-07,MB044
F03479,CAMP114,email,negative,App performance,46,2026-01-12,MB014
F03480,CAMP114,social,negative,Community vibe,56,2025-12-10,MB043
F03481,CAMP112,app,positive,Community vibe,25,2026-01-22,MB035
F03482,CAMP115,web,positive,Instructor energy,63,2026-01-24,MB023
F03483,CAMP105,social,negative,Pricing confusion,54,2025-12-27,MB043
F03484,CAMP107,social,positive,Instructor energy,63,2026-01-05,MB048
F03485,CAMP100,email,negative,Hard to find schedule,34,2026-01-27,MB038
F03486,CAMP102,social,negative,Too many notifications,43,2026-02-14,MB026
F03487,CAMP112,email,positive,Community vibe,66,2026-01-17,MB004
F03488,CAMP104,app,neutral,Hard to find schedule,50,2026-01-29,MB025
F03489,CAMP112,email,negative,App performance,64,2026-02-24,MB023
F03490,CAMP117,app,negative,Hard to find schedule,55,2026-02-12,MB012
F03491,CAMP112,email,positive,Pricing confusion,44,2026-01-21,MB024
F03492,CAMP112,app,positive,Difficulty mismatch,42,2026-01-17,MB002
F03493,CAMP112,social,neutral,App performance,43,2026-02-18,MB012
F03494,CAMP101,app,negative,App performance,71,2026-02-10,MB001
F03495,CAMP102,web,positive,Instructor energy,50,2026-02-10,MB041
F03496,CAMP101,social,positive,Difficulty mismatch,36,2025-12-27,MB037
F03497,CAMP111,social,negative,Hard to find schedule,36,2026-01-10,MB035
F03498,CAMP116,email,neutral,Video quality,54,2026-01-14,MB012
F03499,CAMP104,social,negative,App performance,46,2026-01-21,MB012
F03500,CAMP105,app,positive,Motivation & habit,19,2026-02-14,MB020
F03501,CAMP107,app,negative,Instructor energy,52,2026-02-04,MB020
F03502,CAMP109,app,negative,Too many notifications,43,2026-03-01,MB008
F03503,CAMP114,email,neutral,Too many notifications,30,2026-01-22,MB018
F03504,CAMP115,email,negative,Difficulty mismatch,83,2025-11-26,MB043
F03505,CAMP112,app,negative,Not personalized enough,69,2026-02-13,MB035
F03506,CAMP104,web,neutral,Motivation & habit,36,2026-02-08,MB023
F03507,CAMP114,app,positive,Video quality,38,2026-02-25,MB035
F03508,CAMP101,social,negative,Repetitive messaging,90,2025-12-01,MB034
F03509,CAMP111,email,neutral,Pricing confusion,3,2026-01-31,MB044
F03510,CAMP112,app,positive,Instructor energy,5,2026-01-09,MB021
F03511,CAMP115,email,negative,Not personalized enough,109,2026-02-04,MB041
F03512,CAMP111,email,negative,Too many notifications,52,2026-01-27,MB025
F03513,CAMP110,app,negative,App performance,85,2026-03-01,MB035
F03514,CAMP113,email,negative,Repetitive messaging,66,2025-12-14,MB010
F03515,CAMP116,social,positive,App performance,19,2026-02-11,MB042
F03516,CAMP107,social,negative,Video quality,66,2026-02-24,MB008
F03517,CAMP109,email,negative,Unclear value proposition,76,2026-01-21,MB040
F03518,CAMP114,app,negative,Repetitive messaging,93,2026-02-21,MB017
F03519,CAMP101,email,negative,Repetitive messaging,90,2026-02-16,MB015
F03520,CAMP114,app,negative,Difficulty mismatch,65,2026-03-01,MB024
F03521,CAMP105,web,positive,Too many notifications,53,2026-02-12,MB016
F03522,CAMP100,email,positive,Instructor energy,60,2026-01-29,MB026
F03523,CAMP105,email,negative,Unclear value proposition,61,2026-01-13,MB014
F03524,CAMP114,email,negative,App performance,67,2026-01-13,MB023
F03525,CAMP102,app,neutral,Hard to find schedule,40,2026-01-19,MB011
F03526,CAMP115,web,positive,Too many notifications,38,2026-01-08,MB007
F03527,CAMP107,email,negative,Not personalized enough,44,2026-02-13,MB043
F03528,CAMP110,web,neutral,Unclear value proposition,37,2026-02-10,MB020
F03529,CAMP105,web,positive,Video quality,52,2026-01-21,MB004
F03530,CAMP112,email,negative,Difficulty mismatch,30,2026-01-30,MB045
F03531,CAMP112,web,negative,Too many notifications,49,2026-01-28,MB013
F03532,CAMP103,app,neutral,Unclear value proposition,24,2026-01-22,MB043
F03533,CAMP107,social,negative,Not personalized enough,51,2026-02-22,MB027
F03534,CAMP111,email,neutral,Difficulty mismatch,29,2026-02-17,MB010
F03535,CAMP111,app,positive,Community vibe,65,2025-12-11,MB044
F03536,CAMP113,web,neutral,Instructor energy,13,2025-12-23,MB042
F03537,CAMP109,email,positive,Instructor energy,46,2026-01-22,MB044
F03538,CAMP116,email,neutral,Music selection,17,2026-02-22,MB039
F03539,CAMP117,email,negative,Music selection,47,2026-01-06,MB043
F03540,CAMP112,app,positive,Instructor energy,21,2026-01-29,MB022
F03541,CAMP103,email,neutral,Too much jargon,33,2026-02-09,MB036
F03542,CAMP107,social,negative,Too many notifications,53,2026-03-01,MB018
F03543,CAMP117,web,negative,Hard to find schedule,54,2026-02-21,MB014
F03544,CAMP117,email,positive,Video quality,21,2026-02-02,MB023
F03545,CAMP113,email,positive,Community vibe,37,2025-12-02,MB011
F03546,CAMP108,email,negative,Hard to find schedule,31,2026-02-01,MB031
F03547,CAMP100,app,negative,Video quality,35,2026-02-28,MB047
F03548,CAMP104,app,negative,Not personalized enough,79,2026-02-17,MB026
F03549,CAMP113,app,neutral,Too much jargon,31,2026-02-13,MB006
F03550,CAMP117,email,neutral,Unclear value proposition,18,2026-03-01,MB035
F03551,CAMP116,web,positive,Video quality,44,2026-02-17,MB019
F03552,CAMP105,app,positive,Instructor energy,21,2026-01-26,MB023
F03553,CAMP112,web,neutral,Community vibe,30,2026-02-01,MB019
F03554,CAMP110,app,neutral,Repetitive messaging,27,2025-12-19,MB004
F03555,CAMP116,social,neutral,Unclear value proposition,66,2026-02-14,MB032
F03556,CAMP111,social,neutral,Difficulty mismatch,30,2026-02-15,MB002
F03557,CAMP112,social,positive,Pricing confusion,50,2026-01-24,MB038
F03558,CAMP107,app,neutral,Unclear value proposition,27,2026-02-21,MB023
F03559,CAMP102,app,neutral,Pricing confusion,25,2025-12-23,MB041
F03560,CAMP115,app,negative,Repetitive messaging,44,2026-02-23,MB040
F03561,CAMP102,email,negative,Community vibe,46,2026-02-22,MB024
F03562,CAMP104,social,negative,Community vibe,77,2025-12-18,MB014
F03563,CAMP103,web,positive,Motivation & habit,43,2026-01-26,MB010
F03564,CAMP109,app,negative,Video quality,55,2026-02-27,MB037
F03565,CAMP109,web,neutral,Unclear value proposition,62,2026-01-17,MB047
F03566,CAMP114,web,neutral,Not personalized enough,3,2025-12-19,MB039
F03567,CAMP109,app,negative,Unclear value proposition,42,2026-01-31,MB003
F03568,CAMP112,app,negative,Too much jargon,43,2026-02-14,MB026
F03569,CAMP115,app,positive,Instructor energy,24,2026-01-16,MB008
F03570,CAMP114,app,neutral,Music selection,15,2026-01-05,MB023
F03571,CAMP109,web,neutral,Difficulty mismatch,47,2026-01-10,MB033
F03572,CAMP100,email,positive,Video quality,61,2026-02-12,MB019
F03573,CAMP110,social,negative,Repetitive messaging,49,2026-01-14,MB011
F03574,CAMP116,app,neutral,Community vibe,19,2026-02-02,MB038
F03575,CAMP117,app,positive,Hard to find schedule,21,2026-02-28,MB044
F03576,CAMP114,app,negative,Video quality,73,2026-01-08,MB010
F03577,CAMP112,social,negative,Community vibe,80,2026-02-04,MB040
F03578,CAMP113,email,positive,App performance,31,2026-02-10,MB009
F03579,CAMP106,app,neutral,Difficulty mismatch,31,2025-12-14,MB011
F03580,CAMP113,web,negative,Pricing confusion,31,2026-02-12,MB018
F03581,CAMP113,social,neutral,Difficulty mismatch,40,2025-12-26,MB038
F03582,CAMP105,social,negative,Too much jargon,46,2026-02-28,MB034
F03583,CAMP106,email,negative,Not personalized enough,80,2025-12-30,MB018
F03584,CAMP109,app,neutral,Instructor energy,39,2026-01-27,MB047
F03585,CAMP108,app,positive,Music selection,66,2026-03-02,MB015
F03586,CAMP116,email,positive,Motivation & habit,12,2025-12-10,MB025
F03587,CAMP111,email,positive,Community vibe,20,2025-12-13,MB017
F03588,CAMP101,app,neutral,Difficulty mismatch,28,2026-02-09,MB002
F03589,CAMP113,app,negative,App performance,57,2026-01-06,MB038
F03590,CAMP116,app,positive,Hard to find schedule,23,2026-02-24,MB007
F03591,CAMP100,app,positive,App performance,33,2026-01-18,MB003
F03592,CAMP111,web,negative,Instructor energy,31,2026-02-18,MB003
F03593,CAMP102,email,positive,Instructor energy,22,2025-12-19,MB043
F03594,CAMP106,app,positive,Instructor energy,45,2026-01-27,MB010
F03595,CAMP117,email,neutral,Music selection,26,2026-01-12,MB012
F03596,CAMP104,web,neutral,Not personalized enough,22,2026-02-18,MB016
F03597,CAMP117,social,negative,Not personalized enough,47,2026-01-07,MB022
F03598,CAMP112,social,neutral,Difficulty mismatch,24,2026-02-14,MB047
F03599,CAMP115,app,neutral,Pricing confusion,30,2026-02-13,MB015
